Agency,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
City of Radford,Radford,VA,,30200,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"88,542 ",20,MB,PT,20,,$1.57 ,,0.37 ,,$44.44 ,,10.5 ,,$4.24 ,,$0.00 ,,,"$516,157 ",,"$1,396,188 ",,"328,929 ",,"31,419 ",,0 ,,"342,734 ",,No,,,,,,
Mid-Ohio Valley Transit Authority,Parkersburg,WV,3003,30003,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"67,229 ",20,MB,DO,19,,$0.45 ,,0.07 ,,$75.81 ,,11.2 ,,$6.75 ,,$0.00 ,,,"$228,016 ",,"$3,440,468 ",,"509,830 ",,"45,382 ",,0 ,,"667,058 ",,No,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",20,DR,DO,18,,$1.22 ,,0.05 ,,$60.76 ,,2.4 ,,$25.26 ,,$0.00 ,,,"$74,141 ",,"$1,538,906 ",,"60,929 ",,"25,326 ",,0 ,,"536,350 ",,No,,,,,,
OSU-Stillwater Community Transit,Stillwater,OK,6R04-014,6R04-60160,University,Rural Reporter,0 ,20,MB,DO,17,,$0.65 ,,0.12 ,,$72.61 ,,13.2 ,,$5.50 ,,$0.00 ,,,"$340,417 ",,"$2,895,279 ",,"526,225 ",,"39,874 ",,0 ,,"645,798 ",,No,,,,,,
Paul Bunyan Transit,Bemidji,MN,5R04-007,5R04-50489,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,20,DR,DO,15,,$0.62 ,,0.04 ,,$55.00 ,,3.9 ,,$14.28 ,,$0.00 ,,,"$54,282 ",,"$1,255,746 ",,"87,930 ",,"22,832 ",,0 ,,"320,225 ",,No,,,,,,
Targhee Regional Public Transit Authority,Idaho Falls,ID,0042,00042,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"90,733 ",20,DR,DO,14,,$7.38 ,,0.20 ,,$46.81 ,,1.3 ,,$36.69 ,,$0.00 ,,,"$351,618 ",,"$1,747,075 ",,"47,621 ",,"37,325 ",,0 ,,"411,068 ",,No,,,,,,
"City of Battle Creek, dba: Battle Creek Transit",Battle Creek,MI,5030,50030,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"78,393 ",20,MB,DO,13,,$0.73 ,,0.09 ,,$119.74 ,,14.6 ,,$8.20 ,,$0.00 ,,,"$297,308 ",,"$3,352,483 ",,"409,074 ",,"27,998 ",,0 ,,"415,563 ",,No,,,,,,
"City of Rapid City, dba: Rapid Transit System",Rapid City,SD,8014,80014,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"81,251 ",20,DR,DO,11,,$2.26 ,,0.18 ,,$50.27 ,,4.0 ,,$12.48 ,,$0.00 ,,,"$188,886 ",,"$1,045,175 ",,"83,756 ",,"20,790 ",,0 ,,"260,519 ",,No,,,,,,
City of Dubuque,Dubuque,IA,7011,70011,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"67,818 ",20,MB,DO,11,,$0.69 ,,0.12 ,,$61.42 ,,10.7 ,,$5.76 ,,$0.00 ,,,"$308,163 ",,"$2,569,665 ",,"445,817 ",,"41,839 ",,0 ,,"510,742 ",,No,,,,,,
Tri River Transit,Hamlin,WV,3R05-021,3R05-30183,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,20,DR,DO,11,,$0.31 ,,0.01 ,,$58.99 ,,1.8 ,,$33.23 ,,$0.00 ,,,"$6,022 ",,"$656,049 ",,"19,741 ",,"11,121 ",,0 ,,"244,107 ",,No,,,,,,
"Three Rivers Community Action, Inc.",Plainview,MN,5R04-036,5R04-50510,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,20,MB,DO,11,,$0.76 ,,0.10 ,,$53.28 ,,7.2 ,,$7.40 ,,$0.00 ,,,"$145,285 ",,"$1,410,107 ",,"190,611 ",,"26,465 ",,0 ,,"384,385 ",,No,,,,,,
Tuolumne County Transit,Sonora,CA,9R02-035,9R02-91057,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,20,DR,DO,10,,$2.68 ,,0.12 ,,$91.20 ,,3.9 ,,$23.12 ,,$0.00 ,,,"$94,379 ",,"$813,786 ",,"35,198 ",,"8,923 ",,0 ,,"139,328 ",,No,,,,,,
Tuolumne County Transit,Sonora,CA,9R02-035,9R02-91057,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,20,MB,DO,10,,$1.52 ,,0.09 ,,$87.21 ,,5.4 ,,$16.07 ,,$0.00 ,,,"$101,826 ",,"$1,078,739 ",,"67,126 ",,"12,370 ",,0 ,,"206,577 ",,No,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",20,DR,PT,1,,$0.00 ,,0.00 ,,$45.29 ,,3.6 ,,$12.65 ,,$0.00 ,,,$0 ,,"$45,701 ",,"3,612 ",,"1,009 ",,0 ,,"17,672 ",,No,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",20,CB,DO,1,,$3.98 ,,0.09 ,,$235.40 ,,5.5 ,,$42.68 ,,$0.00 ,,,"$20,530 ",,"$220,339 ",,"5,163 ",,936 ,,0 ,,"29,775 ",,No,,,,,,
Mid-Ohio Valley Transit Authority,Parkersburg,WV,3003,30003,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"67,229 ",20,DR,DO,1,,$1.72 ,,0.08 ,,$56.20 ,,2.5 ,,$22.93 ,,$0.00 ,,,"$11,497 ",,"$153,091 ",,"6,677 ",,"2,724 ",,0 ,,"33,582 ",,No,,,,,,
"City of Anderson , dba: City of Anderson Transit System",Anderson,IN,5041,50041,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"88,133 ",19,DR,DO,9,,$1.94 ,,0.07 ,,$81.60 ,,3.0 ,,$27.29 ,,$0.00 ,,,"$46,434 ",,"$653,990 ",,"23,962 ",,"8,015 ",,0 ,,"98,027 ",,No,,,,,,
"Preston County Sr. Cit, Inc. , dba: Buckwheat Express",Kingwood,WV,3R05-019,3R05-30190,Private-Non-Profit Corporation,Rural Reporter,0 ,19,MB,DO,8,,$0.87 ,,0.05 ,,$34.39 ,,2.0 ,,$17.13 ,,$0.00 ,,,"$17,498 ",,"$346,206 ",,"20,216 ",,"10,068 ",,0 ,,"117,249 ",,No,,,,,,
Cape Ann Transportation Authority,Gloucester,MA,1053,10053,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019 ",19,DR,PT,8,,$0.90 ,,0.03 ,,$87.94 ,,3.1 ,,$27.97 ,,$6.07 ,,,"$25,052 ",,"$779,396 ",,"27,864 ",,"8,863 ",,"128,480 ",,"111,570 ",,No,,,,,,
"Unified Government of Wyandotte County and Kansas City, KS, dba: Ride KC Bus",Kansas City,KS,7047,70047,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"1,519,417 ",19,MB,DO,8,,$0.59 ,,0.04 ,,$108.07 ,,7.9 ,,$13.63 ,,$0.00 ,,,"$92,869 ",,"$2,145,998 ",,"157,434 ",,"19,858 ",,0 ,,"318,607 ",,No,,,,,,
"Tri-County Action Program, Inc.",Waite Park,MN,5R04-019,5R04-50474,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,MB,DO,7,,$1.45 ,,0.07 ,,$79.39 ,,4.1 ,,$19.57 ,,$0.00 ,,,"$69,968 ",,"$945,350 ",,"48,316 ",,"11,908 ",,0 ,,"222,811 ",,No,,,,,,
City of Mason City,Mason City,IA,7R01-021,7R01-70260,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,PT,7,,$0.59 ,,0.07 ,,$39.92 ,,4.7 ,,$8.41 ,,$0.00 ,,,"$26,090 ",,"$372,935 ",,"44,331 ",,"9,341 ",,0 ,,"118,644 ",,No,,,,,,
Potomac Valley Transit Authority,Petersburg,WV,3R05-018,3R05-30135,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,7,,$1.75 ,,0.07 ,,$59.80 ,,2.2 ,,$26.74 ,,$0.00 ,,,"$33,994 ",,"$520,598 ",,"19,468 ",,"8,706 ",,0 ,,"185,724 ",,No,,,,,,
University of Wyoming,Laramie,WY,8R05-006,8R05-80140,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,7,,$0.00 ,,0.00 ,,$43.92 ,,4.0 ,,$11.11 ,,$0.00 ,,,$0 ,,"$642,958 ",,"57,879 ",,"14,638 ",,0 ,,"112,285 ",,No,,,,,,
Augusta Richmond County Transit Department,Augusta,GA,4023,40023,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"386,787 ",19,DR,PT,7,,$2.49 ,,0.06 ,,$63.44 ,,1.6 ,,$39.50 ,,$7.07 ,,,"$72,369 ",,"$1,148,915 ",,"29,087 ",,"18,109 ",,"162,535 ",,"205,428 ",,No,,,,,,
Lima Allen County Regional Transit Authority,Lima,OH,5093,50093,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"72,852 ",19,MB,DO,6,,$0.63 ,,0.11 ,,$60.43 ,,10.7 ,,$5.63 ,,$0.00 ,,,"$124,256 ",,"$1,107,232 ",,"196,768 ",,"18,323 ",,0 ,,"217,154 ",,No,,,,,,
Lancaster Public Transit System,Lancaster,OH,5R05-057,5R05-50406,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,MB,DO,5,,$0.39 ,,0.02 ,,$43.73 ,,1.8 ,,$24.62 ,,$0.00 ,,,"$8,013 ",,"$502,853 ",,"20,428 ",,"11,500 ",,0 ,,"152,736 ",,No,,,,,,
Chillicothe Transit System,Chillicothe,OH,5R05-047,5R05-50429,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,MB,DO,4,,$0.69 ,,0.02 ,,$140.80 ,,3.6 ,,$39.29 ,,$0.00 ,,,"$36,780 ",,"$2,087,429 ",,"53,134 ",,"14,826 ",,0 ,,"200,490 ",,No,,,,,,
Southern Indiana Transit System,Corydon,IN,5R02-031,5R02-50347,Private-Non-Profit Corporation,Rural Reporter,0 ,19,MB,DO,4,,$0.09 ,,0.00 ,,$52.05 ,,2.2 ,,$23.21 ,,$0.00 ,,,$915 ,,"$234,271 ",,"10,092 ",,"4,501 ",,0 ,,"100,308 ",,No,,,,,,
Morongo Basin Transit Authority,Joshua Tree,CA,9R02-049,9R02-91090,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,4,,$2.04 ,,0.10 ,,$52.90 ,,2.6 ,,$19.99 ,,$0.00 ,,,"$37,845 ",,"$370,690 ",,"18,543 ",,"7,008 ",,0 ,,"84,508 ",,No,,,,,,
City of Glendale ,Glendale,AZ,9034,90034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,629,114 ",19,MB,DO,4,,$0.06 ,,0.01 ,,$108.52 ,,11.5 ,,$9.41 ,,$4.93 ,,,"$6,233 ",,"$966,039 ",,"102,659 ",,"8,902 ",,"196,079 ",,"98,756 ",,No,,,,,,
Community Connection of Northeast Oregon,LaGrande,OR,0R02-012,0R02-00343,Private-Non-Profit Corporation,Rural Reporter,0 ,19,MB,DO,3,,$0.42 ,,0.03 ,,$109.30 ,,7.2 ,,$15.11 ,,$0.00 ,,,"$19,243 ",,"$687,695 ",,"45,517 ",,"6,292 ",,0 ,,"99,154 ",,No,,,,,,
City of Baltimore,Baltimore,MD,,30201,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,203,663 ",19,FB,PT,3,,$0.00 ,,0.00 ,,$95.57 ,,37.4 ,,$2.56 ,,$5.84 ,,,$0 ,,"$833,977 ",,"326,126 ",,"8,726 ",,"142,794 ",,"24,658 ",,No,,,,,,
Community Connection of Northeast Oregon,LaGrande,OR,0R02-012,0R02-00343,Private-Non-Profit Corporation,Rural Reporter,0 ,19,CB,DO,3,,$3.78 ,,0.15 ,,$37.79 ,,1.5 ,,$25.68 ,,$0.00 ,,,"$11,972 ",,"$81,286 ",,"3,165 ",,"2,151 ",,0 ,,"71,188 ",,No,,,,,,
Summit County,Breckenridge,CO,8R01-021,8R01-80161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,3,,$0.00 ,,0.00 ,,$108.80 ,,1.1 ,,$97.57 ,,$0.00 ,,,$0 ,,"$740,936 ",,"7,594 ",,"6,810 ",,0 ,,"74,199 ",,No,,,,,,
Pullman Transit,Pullman,WA,0R03-020,0R03-00294,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,3,,$0.46 ,,0.01 ,,$120.89 ,,3.0 ,,$40.13 ,,$0.00 ,,,"$11,072 ",,"$957,823 ",,"23,869 ",,"7,923 ",,0 ,,"76,204 ",,No,,,,,,
Morongo Basin Transit Authority,Joshua Tree,CA,9R02-049,9R02-91090,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,CB,DO,2,,$7.25 ,,0.18 ,,$130.89 ,,3.2 ,,$40.82 ,,$0.00 ,,,"$54,887 ",,"$308,908 ",,"7,567 ",,"2,360 ",,0 ,,"73,777 ",,No,,,,,,
Confederated Salish and Kootenai Tribes,Pablo,MT,8T04,88134,Tribe,Reduced Reporter,0 ,19,CB,DO,2,,$17.98 ,,0.21 ,,$88.88 ,,1.1 ,,$84.24 ,,$0.00 ,,,"$65,436 ",,"$306,647 ",,"3,640 ",,"3,450 ",,0 ,,"143,638 ",,No,,,,,,
Randolph County Senior Adult Association Inc.,Asheboro,NC,4R06-039,4R06-40921,Area Agency on Aging,Rural Reporter,0 ,19,DT,PT,2,,$0.00 ,,0.00 ,,$38.74 ,,1.3 ,,$29.40 ,,$0.00 ,,,$0 ,,"$111,536 ",,"3,794 ",,"2,879 ",,0 ,,"51,898 ",,No,,,,,,
Benzie Transportation Authority,Beulah,MI,5R03-072,5R03-50457,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,MB,DO,2,,$1.02 ,,0.09 ,,$48.50 ,,4.3 ,,$11.25 ,,$0.00 ,,,"$21,455 ",,"$237,640 ",,"21,132 ",,"4,900 ",,0 ,,"94,600 ",,No,,,,,,
Northeast KY Area Development Council,Olive Hill,KY,4R04-014,4R04-41094,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,19,,$0.28 ,,0.02 ,,$39.95 ,,2.3 ,,$17.62 ,,$0.00 ,,,"$15,809 ",,"$1,005,938 ",,"57,077 ",,"25,180 ",,0 ,,"544,842 ",,No,,,,,,
South East Texas Regional Planning Commission ,Beaumont ,TX,6R05-004,6R05-60155,"MPO, COG or Other Planning Agency",Rural Reporter,0 ,19,DR,DO,19,,$1.24 ,,0.04 ,,$88.44 ,,2.9 ,,$30.38 ,,$0.00 ,,,"$62,601 ",,"$1,536,093 ",,"50,560 ",,"17,368 ",,0 ,,"280,830 ",,No,,,,,,
People's Transit,Huron,SD,8R04-010,8R04-80153,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,19,,$1.40 ,,0.14 ,,$42.57 ,,4.4 ,,$9.70 ,,$0.00 ,,,"$122,051 ",,"$844,826 ",,"87,090 ",,"19,847 ",,0 ,,"245,218 ",,No,,,,,,
York County Community Action Corporation,Sanford,ME,1099,10099,Private-Non-Profit Corporation,Reduced Reporter,"88,200 ",19,DR,DO,19,,$1.29 ,,0.06 ,,$90.74 ,,4.1 ,,$22.20 ,,$0.00 ,,,"$170,607 ",,"$2,946,967 ",,"132,751 ",,"32,478 ",,0 ,,"488,875 ",,No,,,,,,
Coles County,Charleston,IL,5R01-004,5R01-50447,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,19,,$0.39 ,,0.03 ,,$49.02 ,,3.7 ,,$13.26 ,,$0.00 ,,,"$29,686 ",,"$997,255 ",,"75,217 ",,"20,345 ",,0 ,,"369,518 ",,No,,,,,,
"Senior Center Resources and Public Transit, Inc.",Greenville ,TX,6R05-047,6R05-60176,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,19,,$1.01 ,,0.05 ,,$37.48 ,,1.9 ,,$19.39 ,,$0.00 ,,,"$74,461 ",,"$1,430,081 ",,"73,766 ",,"38,153 ",,0 ,,"595,891 ",,No,,,,,,
"Ray County Transportation, Inc.",Richmond,MO,7R03-024,7R03-70106,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,19,,$0.13 ,,0.01 ,,$31.76 ,,1.9 ,,$16.75 ,,$0.00 ,,,"$6,874 ",,"$916,865 ",,"54,730 ",,"28,868 ",,0 ,,"391,688 ",,No,,,,,,
"Mountain Projects, Inc.",Waynesville,NC,4226,40226,Private-Non-Profit Corporation,Reduced Reporter,"280,648 ",19,DR,DO,19,,$0.40 ,,0.02 ,,$43.53 ,,1.9 ,,$22.67 ,,$0.00 ,,,"$12,666 ",,"$723,823 ",,"31,925 ",,"16,629 ",,0 ,,"298,006 ",,No,,,,,,
Tazewell County,Pekin,IL,5R01-024,5R01-50420,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,19,,$2.93 ,,0.16 ,,$46.21 ,,2.6 ,,$17.98 ,,$0.00 ,,,"$126,980 ",,"$780,086 ",,"43,395 ",,"16,883 ",,0 ,,"503,061 ",,No,,,,,,
"County of Warren, dba: Warren County Transit Service",Lebanon,OH,5200,50200,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"1,624,827 ",19,DR,PT,19,,$4.29 ,,0.17 ,,$29.96 ,,1.2 ,,$24.94 ,,$0.00 ,,,"$147,700 ",,"$858,267 ",,"34,418 ",,"28,649 ",,0 ,,"364,135 ",,No,,,,,,
Washington State Ferries,Seattle,WA,0035,00035,State Government Unit or Department of Transportation,Full Reporter,"3,059,393 ",19,FB,DO,19,,$3.08 ,,0.29 ,,"$2,097.10 ",,194.5 ,,$10.78 ,,$1.37 ,,,"$75,707,452 ",,"$264,852,944 ",,"24,566,419 ",,"126,295 ",,"193,091,082 ",,"904,572 ",,No,,,,,,
Benzie Transportation Authority,Beulah,MI,5R03-072,5R03-50457,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,17,,$1.63 ,,0.09 ,,$52.93 ,,3.0 ,,$17.82 ,,$0.00 ,,,"$120,186 ",,"$1,317,303 ",,"73,914 ",,"24,886 ",,0 ,,"495,054 ",,No,,,,,,
Randolph County Senior Adult Association Inc.,Asheboro,NC,4R06-039,4R06-40921,Area Agency on Aging,Rural Reporter,0 ,19,DR,DO,17,,$0.53 ,,0.02 ,,$41.85 ,,1.7 ,,$24.29 ,,$0.00 ,,,"$32,073 ",,"$1,474,523 ",,"60,697 ",,"35,236 ",,0 ,,"532,141 ",,No,,,,,,
Confederated Salish and Kootenai Tribes,Pablo,MT,8T04,88134,Tribe,Reduced Reporter,0 ,19,DR,DO,17,,$0.39 ,,0.02 ,,$33.75 ,,1.6 ,,$20.52 ,,$0.00 ,,,"$17,242 ",,"$900,283 ",,"43,880 ",,"26,676 ",,0 ,,"502,685 ",,No,,,,,,
Pullman Transit,Pullman,WA,0R03-020,0R03-00294,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,MB,DO,16,,$1.76 ,,0.63 ,,$126.63 ,,45.0 ,,$2.81 ,,$0.00 ,,,"$2,395,406 ",,"$3,831,328 ",,"1,361,962 ",,"30,255 ",,0 ,,"382,063 ",,No,,,,,,
City of Baltimore,Baltimore,MD,,30201,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"2,203,663 ",19,MB,PT,16,,$0.00 ,,0.00 ,,$59.64 ,,48.2 ,,$1.24 ,,$0.73 ,,,$0 ,,"$3,258,901 ",,"2,634,987 ",,"54,647 ",,"4,457,972 ",,"352,064 ",,No,,,,,,
Southern Indiana Transit System,Corydon,IN,5R02-031,5R02-50347,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,15,,$1.92 ,,0.06 ,,$73.05 ,,2.2 ,,$33.76 ,,$0.00 ,,,"$37,216 ",,"$654,173 ",,"19,380 ",,"8,955 ",,0 ,,"218,852 ",,No,,,,,,
City of Glendale ,Glendale,AZ,9034,90034,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"3,629,114 ",19,DR,DO,15,,$1.85 ,,0.05 ,,$110.91 ,,2.8 ,,$39.79 ,,$8.65 ,,,"$129,571 ",,"$2,782,853 ",,"69,934 ",,"25,090 ",,"321,696 ",,"280,391 ",,No,,,,,,
Summit County,Breckenridge,CO,8R01-021,8R01-80161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,MB,DO,15,,$0.00 ,,0.00 ,,$125.24 ,,22.4 ,,$5.58 ,,$0.00 ,,,$0 ,,"$9,201,494 ",,"1,649,328 ",,"73,468 ",,0 ,,"1,451,303 ",,No,,,,,,
Chillicothe Transit System,Chillicothe,OH,5R05-047,5R05-50429,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,15,,$0.93 ,,0.02 ,,$178.96 ,,3.3 ,,$53.59 ,,$0.00 ,,,"$72,940 ",,"$4,205,772 ",,"78,482 ",,"23,501 ",,0 ,,"389,192 ",,No,,,,,,
Lancaster Public Transit System,Lancaster,OH,5R05-057,5R05-50406,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,DR,DO,14,,$0.64 ,,0.05 ,,$54.97 ,,4.2 ,,$13.06 ,,$0.00 ,,,"$57,229 ",,"$1,173,325 ",,"89,847 ",,"21,344 ",,0 ,,"402,667 ",,No,,,,,,
Lima Allen County Regional Transit Authority,Lima,OH,5093,50093,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"72,852 ",19,DR,DO,13,,$10.74 ,,0.40 ,,$103.98 ,,3.9 ,,$26.88 ,,$0.00 ,,,"$501,120 ",,"$1,254,672 ",,"46,671 ",,"12,067 ",,0 ,,"255,522 ",,No,,,,,,
Community Connection of Northeast Oregon,LaGrande,OR,0R02-012,0R02-00343,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,13,,$0.70 ,,0.03 ,,$41.21 ,,1.6 ,,$25.12 ,,$0.00 ,,,"$22,586 ",,"$807,294 ",,"32,138 ",,"19,588 ",,0 ,,"382,973 ",,No,,,,,,
Morongo Basin Transit Authority,Joshua Tree,CA,9R02-049,9R02-91090,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,MB,DO,13,,$1.13 ,,0.12 ,,$90.74 ,,9.7 ,,$9.38 ,,$0.00 ,,,"$289,914 ",,"$2,409,485 ",,"256,897 ",,"26,554 ",,0 ,,"559,914 ",,No,,,,,,
Augusta Richmond County Transit Department,Augusta,GA,4023,40023,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"386,787 ",19,MB,PT,12,,$0.84 ,,0.15 ,,$84.60 ,,15.5 ,,$5.46 ,,$1.53 ,,,"$552,214 ",,"$3,603,571 ",,"659,599 ",,"42,593 ",,"2,361,942 ",,"545,666 ",,No,,,,,,
City of Mason City,Mason City,IA,7R01-021,7R01-70260,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,MB,DO,12,,$0.37 ,,0.11 ,,$29.38 ,,8.6 ,,$3.42 ,,$0.00 ,,,"$60,915 ",,"$570,581 ",,"166,889 ",,"19,418 ",,0 ,,"236,951 ",,No,,,,,,
Potomac Valley Transit Authority,Petersburg,WV,3R05-018,3R05-30135,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,MB,DO,12,,$0.72 ,,0.04 ,,$65.16 ,,3.8 ,,$17.11 ,,$0.00 ,,,"$52,735 ",,"$1,257,543 ",,"73,483 ",,"19,298 ",,0 ,,"451,719 ",,No,,,,,,
University of Wyoming,Laramie,WY,8R05-006,8R05-80140,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,MB,DO,12,,$0.00 ,,0.00 ,,$44.40 ,,20.1 ,,$2.21 ,,$0.00 ,,,$0 ,,"$1,305,400 ",,"591,630 ",,"29,402 ",,0 ,,"229,595 ",,No,,,,,,
"Tri-County Action Program, Inc.",Waite Park,MN,5R04-019,5R04-50474,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,19,DR,DO,12,,$0.74 ,,0.04 ,,$69.93 ,,4.1 ,,$17.17 ,,$0.00 ,,,"$59,602 ",,"$1,391,895 ",,"81,077 ",,"19,904 ",,0 ,,"230,242 ",,No,,,,,,
Cape Ann Transportation Authority,Gloucester,MA,1053,10053,Independent Public Agency or Authority of Transit Service,Full Reporter,"4,181,019 ",19,MB,PT,11,,$0.80 ,,0.09 ,,$122.14 ,,13.7 ,,$8.90 ,,$2.27 ,,,"$155,175 ",,"$1,714,855 ",,"192,786 ",,"14,040 ",,"755,411 ",,"211,909 ",,No,,,,,,
"Preston County Sr. Cit, Inc. , dba: Buckwheat Express",Kingwood,WV,3R05-019,3R05-30190,Private-Non-Profit Corporation,Rural Reporter,0 ,19,DR,DO,11,,$0.28 ,,0.01 ,,$45.74 ,,1.9 ,,$24.60 ,,$0.00 ,,,"$3,442 ",,"$307,013 ",,"12,478 ",,"6,712 ",,0 ,,"84,904 ",,No,,,,,,
"Unified Government of Wyandotte County and Kansas City, KS, dba: Ride KC Bus",Kansas City,KS,7047,70047,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"1,519,417 ",19,DR,DO,11,,$2.09 ,,0.04 ,,$81.78 ,,1.7 ,,$46.90 ,,$0.00 ,,,"$73,079 ",,"$1,638,623 ",,"34,935 ",,"20,036 ",,0 ,,"329,313 ",,No,,,,,,
"City of Anderson , dba: City of Anderson Transit System",Anderson,IN,5041,50041,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"88,133 ",19,MB,DO,10,,$0.52 ,,0.06 ,,$78.90 ,,8.5 ,,$9.33 ,,$0.00 ,,,"$104,795 ",,"$1,890,549 ",,"202,650 ",,"23,962 ",,0 ,,"331,636 ",,No,,,,,,
Summit County,Breckenridge,CO,8R01-021,8R01-80161,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,19,CB,DO,1,,$2.24 ,,0.14 ,,$137.03 ,,8.8 ,,$15.60 ,,$0.00 ,,,"$91,379 ",,"$637,332 ",,"40,854 ",,"4,651 ",,0 ,,"145,281 ",,No,,,,,,
"St. Mary's County Government , dba: St. Mary's Transit System",California,MD,3109,30109,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,875 ",18,MB,DO,9,,$0.91 ,,0.17 ,,$56.23 ,,10.3 ,,$5.45 ,,$0.00 ,,,"$316,868 ",,"$1,891,780 ",,"347,120 ",,"33,646 ",,0 ,,"795,109 ",,No,,,,,,
