Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383 ",28,DT,PT,12,,$0.78 ,,0.03 ,,$80.67 ,,3.1 ,,$26.22 ,,$2.81 ,,,"$26,207 ",,"$883,262 ",,"33,684 ",,"10,949 ",,"313,935 ",,"288,128 ",,No,,,,,,
Ozark Regional Transit,Springdale,AR,6072,60072,Independent Public Agency or Authority of Transit Service,Full Reporter,"295,083 ",28,DR,DO,12,,$2.50 ,,0.07 ,,$54.06 ,,1.5 ,,$35.15 ,,$6.19 ,,,"$75,997 ",,"$1,070,713 ",,"30,458 ",,"19,806 ",,"173,001 ",,"300,133 ",,No,,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383 ",28,MB,DO,12,,$0.64 ,,0.08 ,,$62.30 ,,7.8 ,,$7.96 ,,$1.51 ,,,"$177,315 ",,"$2,194,280 ",,"275,583 ",,"35,220 ",,"1,455,078 ",,"651,267 ",,No,,,,,,
City of Pocatello,Pocatello,ID,0022,00022,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"69,809 ",28,MB,DO,11,,$0.36 ,,0.08 ,,$47.24 ,,10.6 ,,$4.47 ,,$0.00 ,,,"$86,224 ",,"$1,066,012 ",,"238,400 ",,"22,567 ",,0 ,,"315,155 ",,No,,,,,,
Golden Crescent Regional Planning Commission,Victoria,TX,6095,60095,"MPO, COG or Other Planning Agency",Reduced Reporter,"63,683 ",28,MB,DO,11,,$0.60 ,,0.08 ,,$55.30 ,,7.7 ,,$7.18 ,,$0.00 ,,,"$127,308 ",,"$1,524,131 ",,"212,358 ",,"27,562 ",,0 ,,"445,731 ",,No,,,,,,
People for People Moses Lake,Moses Lake,WA,0R03-029,0R03-00287,Private-Non-Profit Corporation,Rural Reporter,0 ,28,CB,DO,10,,$0.17 ,,0.00 ,,$59.26 ,,1.3 ,,$45.05 ,,$0.00 ,,,"$2,231 ",,"$585,107 ",,"12,987 ",,"9,874 ",,0 ,,"223,860 ",,No,,,,,,
Mountain Rides Transportation Authority,Ketchum,ID,0R01-003,0R01-00311,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,28,VP,DO,10,,$3.49 ,,1.00 ,,$17.27 ,,4.9 ,,$3.49 ,,$0.00 ,,,"$138,147 ",,"$138,147 ",,"39,563 ",,"8,000 ",,0 ,,"328,668 ",,No,,,,,,
Santa Maria Area Transit,Santa Maria,CA,9087,90087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"130,447 ",28,DR,PT,9,,$0.37 ,,0.02 ,,$65.44 ,,2.8 ,,$23.59 ,,$4.31 ,,,"$11,612 ",,"$742,189 ",,"31,461 ",,"11,342 ",,"172,329 ",,"158,623 ",Q,Yes,,,,,,
Sedgwick County Transportation - Dept. on Aging,Wichita,KS,7054,70054,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"472,870 ",28,DR,PT,8,,$2.21 ,,0.11 ,,$57.10 ,,2.9 ,,$19.97 ,,$0.00 ,,,"$20,121 ",,"$181,862 ",,"9,109 ",,"3,185 ",,0 ,,"116,417 ",,No,,,,,,
Thousand Oaks Transit,Thousand Oaks,CA,9165,90165,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"214,811 ",28,MB,PT,7,,$1.10 ,,0.07 ,,$104.95 ,,6.8 ,,$15.51 ,,$0.00 ,,,"$179,361 ",,"$2,527,215 ",,"162,970 ",,"24,080 ",,0 ,,"358,880 ",,No,,,,,,
Charlotte County Transit Division,Punta Gorda,FL,4129,40129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"169,541 ",28,VP,DO,6,,$0.00 ,,0.00 ,,$33.14 ,,1.8 ,,$18.14 ,,$0.90 ,,,$0 ,,"$142,989 ",,"7,883 ",,"4,315 ",,"159,248 ",,"68,685 ",,No,,,,,,
Sedgwick County Transportation - Dept. on Aging,Wichita,KS,7054,70054,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"472,870 ",28,DR,DO,5,,$3.00 ,,0.03 ,,$193.29 ,,1.7 ,,$115.05 ,,$0.00 ,,,"$6,900 ",,"$264,608 ",,"2,300 ",,"1,369 ",,0 ,,"46,341 ",,No,,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383 ",28,DR,DO,4,,$0.91 ,,0.03 ,,$57.92 ,,2.0 ,,$28.49 ,,$1.62 ,,,"$12,622 ",,"$394,619 ",,"13,849 ",,"6,813 ",,"244,296 ",,"108,568 ",,No,,,,,,
East Alabama Regional Planning and Development Commission,Anniston,AL,4064,40064,"MPO, COG or Other Planning Agency",Reduced Reporter,"79,796 ",28,MB,PT,4,,$0.39 ,,0.09 ,,$51.78 ,,11.9 ,,$4.35 ,,$0.00 ,,,"$62,769 ",,"$699,050 ",,"160,678 ",,"13,500 ",,0 ,,"205,133 ",,No,,,,,,
University of Iowa,Iowa City,IA,7019,70019,University,Full Reporter,"106,621 ",28,DR,DO,3,,$0.34 ,,0.01 ,,$38.08 ,,0.9 ,,$40.11 ,,$11.46 ,,,"$3,247 ",,"$380,713 ",,"9,492 ",,"9,999 ",,"33,222 ",,"56,786 ",,No,,,,,,
Iredell County Area Transportation Services,Statesville,NC,4205,40205,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"1,249,442 ",28,MB,DO,3,,$0.43 ,,0.02 ,,$30.55 ,,1.3 ,,$22.84 ,,$0.00 ,,,"$3,308 ",,"$173,866 ",,"7,611 ",,"5,692 ",,0 ,,"91,218 ",,No,,,,,,
Mountain Rides Transportation Authority,Ketchum,ID,0R01-003,0R01-00311,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,28,DR,DO,1,,$2.50 ,,0.11 ,,$53.86 ,,2.4 ,,$22.86 ,,$0.00 ,,,"$1,059 ",,"$9,694 ",,424 ,,180 ,,0 ,,"3,788 ",,No,,,,,,
Cape May County Fare Free Transportation,Cape May Court House,NJ,2203,20203,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"51,291 ",28,MB,DO,1,,$0.00 ,,0.00 ,,$82.78 ,,3.0 ,,$28.00 ,,$0.00 ,,,$0 ,,"$51,489 ",,"1,839 ",,622 ,,0 ,,"11,838 ",,No,,,,,,
Shelby County Government,Memphis,TN,,40247,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"1,060,061 ",27,VP,PT,27,,$5.21 ,W,0.51 ,,$106.69 ,W,10.4 ,W,$10.27 ,W,$0.00 ,,,"$215,431 ",,"$424,849 ",,"41,378 ",W,"3,982 ",W,0 ,,"164,368 ",W,Yes,,,,,,
Ride Solution,Palatka,FL,4R02-008,4R02-40920,Private-Non-Profit Corporation,Rural Reporter,0 ,27,MB,DO,27,,$0.53 ,,0.04 ,,$36.66 ,,2.5 ,,$14.49 ,,$0.00 ,,,"$66,616 ",,"$1,824,405 ",,"125,905 ",,"49,771 ",,0 ,,"600,734 ",,No,,,,,,
"MAGB Transportation, Inc.",Fairview,OK,,6R04-66274,Private-Non-Profit Corporation,Rural Reporter,0 ,27,DR,DO,27,,$3.99 ,,0.10 ,,$24.88 ,,0.6 ,,$40.26 ,,$0.00 ,,,"$77,248 ",,"$778,663 ",,"19,340 ",,"31,300 ",,0 ,,"716,126 ",,No,,,,,,
Special Programs for Aging Needs,Denton,TX,6116,60116,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"366,174 ",27,DR,DO,27,,$1.19 ,,0.04 ,,$63.65 ,,2.0 ,,$31.15 ,,$0.00 ,,,"$74,906 ",,"$1,968,510 ",,"63,192 ",,"30,927 ",,0 ,,"573,826 ",,No,,,,,,
Cabarrus County Transportation Services,Kannapolis,NC,4214,40214,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"214,881 ",27,DR,DO,27,,$0.19 ,,0.01 ,,$40.30 ,,3.0 ,,$13.43 ,,$0.00 ,,,"$17,172 ",,"$1,241,171 ",,"92,439 ",,"30,802 ",,0 ,,"557,526 ",,No,,,,,,
Macoupin County,Carlinville,IL,5R01-045,5R01-50252,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,27,DR,DO,27,,$1.06 ,,0.07 ,,$25.14 ,,1.7 ,,$15.00 ,,$0.00 ,,,"$68,318 ",,"$966,092 ",,"64,403 ",,"38,434 ",,0 ,,"558,764 ",,No,,,,,,
Alamance County Transportation Authority,Burlington,NC,4225,40225,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"119,911 ",27,DR,DO,27,,$1.01 ,,0.05 ,,$33.21 ,,1.5 ,,$21.43 ,,$0.00 ,,,"$81,087 ",,"$1,721,167 ",,"80,318 ",,"51,822 ",,0 ,,"719,497 ",,No,,,,,,
"Aaron E. Henry Community Health Services Center,In",Clarksdale,MS,4R05-001,4R05-41183,Private-Non-Profit Corporation,Rural Reporter,0 ,27,DR,DO,27,,$1.12 ,,0.10 ,,$41.86 ,,3.7 ,,$11.17 ,,$0.00 ,,,"$154,151 ",,"$1,537,888 ",,"137,632 ",,"36,742 ",,0 ,,"770,837 ",,No,,,,,,
City of Oxford,Oxford,MS,4R05-030,4R05-41052,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,27,MB,DO,26,,$0.02 ,,0.01 ,,$49.95 ,,29.4 ,,$1.70 ,,$0.00 ,,,"$22,000 ",,"$2,089,107 ",,"1,228,240 ",,"41,825 ",,0 ,,"627,393 ",,No,,,,,,
Cass Area Transit,LOGANSPORT,IN,5R02-002,5R02-50281,Private-Non-Profit Corporation,Rural Reporter,0 ,27,DR,DO,25,,$0.87 ,,0.10 ,,$24.41 ,W,2.8 ,W,$8.61 ,,$0.00 ,,,"$129,896 ",,"$1,290,911 ",,"149,926 ",,"52,875 ",W,0 ,,"780,058 ",W,Yes,,,,,,
Voluntary Action Center,Sycamore,IL,5215,50215,Private-Non-Profit Corporation,Reduced Reporter,"68,545 ",27,DR,DO,23,,$0.63 ,,0.02 ,,$54.49 ,,1.9 ,,$29.16 ,,$0.00 ,,,"$63,292 ",,"$2,911,205 ",,"99,830 ",,"53,424 ",,0 ,,"448,652 ",,No,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",27,DR,DO,23,,$1.21 ,,0.05 ,,$57.69 ,,2.2 ,,$26.05 ,,$0.00 ,,,"$81,213 ",,"$1,741,715 ",,"66,871 ",,"30,190 ",,0 ,,"596,286 ",,No,,,,,,
Shenango Valley Shuttle Service,Hermitage,PA,3055,30055,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"387,550 ",27,DR,DO,22,,$2.56 ,,0.16 ,,$37.69 ,,2.3 ,,$16.42 ,,$2.08 ,,,"$223,402 ",,"$1,432,427 ",,"87,214 ",,"38,004 ",,"688,991 ",,"559,340 ",,No,,,,,,
Palos Verdes Peninsula Transit Authority,Palos Verdes Peninsula,CA,,90287,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"12,150,996 ",27,MB,PT,21,,$1.82 ,,0.16 ,,$96.62 ,,8.2 ,,$11.74 ,,$0.00 ,,,"$278,363 ",,"$1,794,184 ",,"152,854 ",,"18,570 ",,0 ,,"287,117 ",,No,,,,,,
Central Community Transit,Wilmar,MN,,5R04-55314,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,DR,DO,20,,$1.73 ,,0.13 ,,$63.63 ,,4.9 ,,$13.10 ,,$0.00 ,,,"$194,420 ",,"$1,475,425 ",,"112,617 ",,"23,186 ",,0 ,,"319,171 ",,No,,,,,,
City of Montgomery-Montgomery Area Transit System,Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907 ",27,MB,DO,19,,$0.82 ,,0.11 ,,$81.48 ,,11.3 ,,$7.20 ,,$1.55 ,,,"$617,859 ",,"$5,433,553 ",,"754,208 ",,"66,684 ",,"3,499,525 ",,"1,065,977 ",,No,,,,,,
Cleveland Area Rapid Transit, Norman,OK,6096,60096,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"103,898 ",27,MB,DO,17,,$1.90 ,,0.87 ,,$69.33 ,,31.8 ,,$2.18 ,,$0.00 ,,,"$2,361,812 ",,"$2,716,480 ",,"1,244,464 ",,"39,184 ",,0 ,,"508,416 ",,No,,,,,,
Stanislaus County Public Works - Transit,Modesto,CA,9236,90236,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"358,172 ",27,MB,PT,17,,$1.28 ,,0.13 ,,$79.40 ,,7.8 ,,$10.23 ,,$0.00 ,,,"$433,057 ",,"$3,456,650 ",,"338,047 ",,"43,532 ",,0 ,,"912,122 ",,No,,,,,,
Handitran Special Transit Division - City of Arlington,Arlington,TX,6041,60041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,121,892 ",27,DR,DO,16,,$1.56 ,,0.06 ,,$51.83 ,,2.1 ,,$24.24 ,,$2.72 ,,,"$87,783 ",,"$1,360,903 ",,"56,132 ",,"26,256 ",,"499,498 ",,"343,920 ",,No,,,,,,
"County Commissioners of Charles County, MD",Port Tobacco,MD,3088,30088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"109,919 ",27,MB,PT,16,,$0.41 ,,0.07 ,,$76.49 ,,13.5 ,,$5.65 ,,$0.81 ,,,"$353,392 ",,"$4,923,024 ",,"871,161 ",,"64,359 ",,"6,070,556 ",,"1,286,286 ",,No,,,,,,
Rainbow Rider Transit Board,Lowry,MN,5R04-028,5R04-50231,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,DR,DO,15,,$1.01 ,,0.07 ,,$48.26 ,,3.4 ,,$14.12 ,,$0.00 ,,,"$76,234 ",,"$1,070,533 ",,"75,799 ",,"22,184 ",,0 ,,"269,311 ",,No,,,,,,
"Cedar Valley Services, Inc.",Albert Lea,MN,5R04-030,5R04-50450,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,DR,DO,15,,$0.45 ,,0.05 ,,$47.85 ,,4.9 ,,$9.79 ,,$0.00 ,,,"$52,614 ",,"$1,145,123 ",,"117,018 ",,"23,932 ",,0 ,,"302,266 ",,No,,,,,,
Johnson City Transit System,Johnson City,TN,4054,40054,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"120,415 ",27,MB,DO,15,,$0.28 ,,0.09 ,,$59.51 ,,18.8 ,,$3.16 ,,$0.00 ,,,"$169,916 ",,"$1,920,929 ",,"607,247 ",,"32,277 ",,0 ,,"422,039 ",,No,,,,,,
Metropolitan Transit Authority of Black Hawk County,Waterloo,IA,7013,70013,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"113,418 ",27,DR,DO,14,,$9.60 ,,0.37 ,,$68.85 ,,2.7 ,,$25.87 ,,$0.00 ,,,"$584,538 ",,"$1,575,283 ",,"60,904 ",,"22,880 ",,0 ,,"299,358 ",,No,,,,,,
Las Cruces Area Transit,Las Cruces,NM,6049,60049,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"128,600 ",27,DR,DO,14,,$0.36 ,,0.02 ,,$49.27 ,,2.6 ,,$19.09 ,,$0.00 ,,,"$21,370 ",,"$1,133,830 ",,"59,401 ",,"23,011 ",,0 ,,"211,432 ",,No,,,,,,
"City of Jackson, Department of Planning and Development, Transit Services Division",Jackson,MS,4015,40015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"351,478 ",27,MB,PT,14,,$0.74 ,,0.08 ,,$89.76 ,,9.3 ,,$9.69 ,,$5.64 ,,,"$333,090 ",,"$4,343,985 ",,"448,513 ",,"48,398 ",,"770,516 ",,"746,497 ",,No,,,,,,
"City of Jackson, Department of Planning and Development, Transit Services Division",Jackson,MS,4015,40015,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"351,478 ",27,DR,PT,13,,$1.79 ,,0.03 ,,$122.51 ,,1.8 ,,$69.37 ,,$8.35 ,,,"$73,105 ",,"$2,835,795 ",,"40,882 ",,"23,148 ",,"339,652 ",,"275,906 ",,No,,,,,,
Metropolitan Transit Authority of Black Hawk County,Waterloo,IA,7013,70013,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"113,418 ",27,MB,DO,13,,$0.82 ,,0.11 ,,$95.98 ,,12.9 ,,$7.46 ,,$0.00 ,,,"$372,489 ",,"$3,378,438 ",,"452,608 ",,"35,198 ",,0 ,,"557,186 ",,No,,,,,,
Las Cruces Area Transit,Las Cruces,NM,6049,60049,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"128,600 ",27,MB,DO,13,,$1.03 ,,0.26 ,,$70.03 ,,17.8 ,,$3.94 ,,$0.00 ,,,"$688,111 ",,"$2,631,148 ",,"667,736 ",,"37,572 ",,0 ,,"512,101 ",,No,,,,,,
Johnson City Transit System,Johnson City,TN,4054,40054,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"120,415 ",27,DR,DO,12,,$2.10 ,,0.07 ,,$60.55 ,,2.0 ,,$29.63 ,,$0.00 ,,,"$99,714 ",,"$1,404,762 ",,"47,405 ",,"23,200 ",,0 ,,"247,269 ",,No,,,,,,
Rainbow Rider Transit Board,Lowry,MN,5R04-028,5R04-50231,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,MB,DO,12,,$1.01 ,,0.07 ,,$48.26 ,,3.4 ,,$14.12 ,,$0.00 ,,,"$94,472 ",,"$1,326,630 ",,"93,932 ",,"27,490 ",,0 ,,"333,737 ",,No,,,,,,
Fond du Lac Area Transit,Fond du Lac,WI,5171,50171,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,901 ",27,DR,PT,12,,$8.74 ,,0.53 ,,$36.35 ,,2.2 ,,$16.45 ,,$0.00 ,,,"$297,685 ",,"$560,049 ",,"34,053 ",,"15,406 ",,0 ,,"168,868 ",,No,,,,,,
"Cedar Valley Services, Inc.",Albert Lea,MN,5R04-030,5R04-50450,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,MB,DO,12,,$0.45 ,,0.05 ,,$47.85 ,,4.9 ,,$9.79 ,,$0.00 ,,,"$39,773 ",,"$865,639 ",,"88,458 ",,"18,091 ",,0 ,,"228,494 ",,No,,,,,,
"County Commissioners of Charles County, MD",Port Tobacco,MD,3088,30088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"109,919 ",27,DR,PT,11,,$0.45 ,,0.01 ,,$66.15 ,,1.7 ,,$37.90 ,,$5.34 ,,,"$17,120 ",,"$1,426,513 ",,"37,635 ",,"21,564 ",,"266,896 ",,"241,439 ",,No,,,,,,
Cleveland Area Rapid Transit, Norman,OK,6096,60096,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"103,898 ",27,DR,DO,10,,$1.60 ,,0.04 ,,$68.94 ,,1.8 ,,$37.48 ,,$0.00 ,,,"$57,172 ",,"$1,337,968 ",,"35,696 ",,"19,409 ",,0 ,,"213,443 ",,No,,,,,,
Stanislaus County Public Works - Transit,Modesto,CA,9236,90236,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"358,172 ",27,DR,PT,10,,$1.64 ,,0.05 ,,$83.66 ,,2.4 ,,$34.31 ,,$0.00 ,,,"$77,514 ",,"$1,620,825 ",,"47,239 ",,"19,374 ",,0 ,,"269,419 ",,No,,,,,,
Handitran Special Transit Division - City of Arlington,Arlington,TX,6041,60041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,121,892 ",27,DT,PT,9,,$1.61 ,,0.11 ,,$36.49 ,,2.5 ,,$14.53 ,,$1.37 ,,,"$103,050 ",,"$928,098 ",,"63,881 ",,"25,435 ",,"677,182 ",,"433,763 ",,No,,,,,,
City of Montgomery-Montgomery Area Transit System,Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907 ",27,DR,DO,8,,$2.77 ,,0.06 ,,$82.24 ,,1.7 ,,$47.34 ,,$5.90 ,,,"$85,578 ",,"$1,460,922 ",,"30,861 ",,"17,765 ",,"247,814 ",,"245,659 ",,No,,,,,,
Fond du Lac Area Transit,Fond du Lac,WI,5171,50171,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,901 ",27,DT,PT,7,,$3.70 ,,0.45 ,,$46.71 ,,5.7 ,,$8.23 ,,$0.00 ,,,"$41,819 ",,"$92,912 ",,"11,292 ",,"1,989 ",,0 ,,"39,915 ",,No,,,,,,
Fond du Lac Area Transit,Fond du Lac,WI,5171,50171,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,901 ",27,MB,DO,7,,$0.80 ,,0.13 ,,$91.92 ,,14.7 ,,$6.27 ,,$0.00 ,,,"$121,280 ",,"$951,189 ",,"151,730 ",,"10,348 ",,0 ,,"138,043 ",,No,,,,,,
Central Community Transit,Wilmar,MN,,5R04-55314,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,27,MB,DO,7,,$1.73 ,,0.13 ,,$63.64 ,,4.9 ,,$13.10 ,,$0.00 ,,,"$69,946 ",,"$530,811 ",,"40,516 ",,"8,341 ",,0 ,,"114,827 ",,No,,,,,,
Palos Verdes Peninsula Transit Authority,Palos Verdes Peninsula,CA,,90287,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"12,150,996 ",27,DT,PT,6,,$4.25 ,,0.21 ,,$110.06 ,,5.4 ,,$20.50 ,,$0.00 ,,,"$47,689 ",,"$230,236 ",,"11,229 ",,"2,092 ",,0 ,,"41,783 ",,No,,,,,,
Shenango Valley Shuttle Service,Hermitage,PA,3055,30055,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"387,550 ",27,MB,DO,5,,$0.69 ,,0.06 ,,$83.37 ,,6.9 ,,$12.01 ,,$2.30 ,,,"$56,861 ",,"$990,691 ",,"82,511 ",,"11,883 ",,"430,707 ",,"152,371 ",,No,,,,,,
Voluntary Action Center,Sycamore,IL,5215,50215,Private-Non-Profit Corporation,Reduced Reporter,"68,545 ",27,MB,DO,4,,$0.11 ,,0.02 ,,$47.54 ,,9.7 ,,$4.91 ,,$0.00 ,,,"$14,671 ",,"$650,854 ",,"132,562 ",,"13,692 ",,0 ,,"91,336 ",,No,,,,,,
Cass Area Transit,LOGANSPORT,IN,5R02-002,5R02-50281,Private-Non-Profit Corporation,Rural Reporter,0 ,27,MB,DO,2,,$1.13 ,,0.23 ,,$20.73 ,W,4.2 ,W,$4.90 ,,$0.00 ,,,"$11,295 ",,"$48,850 ",,"9,974 ",,"2,357 ",W,0 ,,"34,772 ",W,Yes,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",27,DR,PT,2,,$0.00 ,,0.00 ,,$37.42 ,,3.0 ,,$12.58 ,,$0.00 ,,,$0 ,,"$40,566 ",,"3,224 ",,"1,084 ",,0 ,,"27,327 ",,No,,,,,,
Handitran Special Transit Division - City of Arlington,Arlington,TX,6041,60041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,121,892 ",27,MB,PT,2,,$0.68 ,,0.06 ,,$140.05 ,,12.5 ,,$11.19 ,,$2.85 ,,,"$46,797 ",,"$774,358 ",,"69,198 ",,"5,529 ",,"271,252 ",,"90,155 ",,No,,,,,,
Public Transit Services,Mineral Wells,TX,6115,60115,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"5,121,892 ",27,CB,DO,2,,$4.22 ,,0.18 ,,$138.88 ,,6.0 ,,$23.17 ,,$0.00 ,,,"$24,960 ",,"$137,078 ",,"5,916 ",,987 ,,0 ,,"31,432 ",,No,,,,,,
City of Oxford,Oxford,MS,4R05-030,4R05-41052,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,27,DR,DO,1,,$0.01 ,,0.01 ,,$36.67 ,,29.7 ,,$1.23 ,,$0.00 ,,,$210 ,,"$27,359 ",,"22,191 ",,746 ,,0 ,,"11,173 ",,No,,,,,,
Fond du Lac Area Transit,Fond du Lac,WI,5171,50171,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"54,901 ",27,MB,PT,1,,$0.47 ,,0.10 ,,$89.29 ,,19.6 ,,$4.57 ,,$0.00 ,,,"$5,479 ",,"$53,214 ",,"11,654 ",,596 ,,0 ,,"7,796 ",,No,,,,,,
"Southwest Oklahoma Community Action Group, Inc.",Altus,OK,6R04-018,6R04-60233,Private-Non-Profit Corporation,Rural Reporter,0 ,26,DR,DO,26,,$0.27 ,,0.02 ,,$35.18 ,,3.2 ,,$11.00 ,,$0.00 ,,,"$25,637 ",,"$1,028,159 ",,"93,454 ",,"29,223 ",,0 ,,"578,269 ",,No,,,,,,
Town of Oro Valley - Transit Services Division,Oro Valley,AZ,9191,90191,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"843,168 ",26,DR,DO,26,,$1.96 ,,0.07 ,,$44.58 ,,1.5 ,,$29.94 ,,$0.00 ,,,"$88,684 ",,"$1,353,354 ",,"45,202 ",,"30,359 ",,0 ,,"452,504 ",,No,,,,,,
Seneca County Agency Transportation,Tiffin,OH,5R05-072,5R05-50440,Private-Non-Profit Corporation,Rural Reporter,0 ,26,DR,DO,26,,$0.87 ,,0.08 ,,$39.65 ,,3.5 ,,$11.39 ,,$0.00 ,,,"$83,990 ",,"$1,098,018 ",,"96,423 ",,"27,695 ",,0 ,,"376,340 ",,No,,,,,,
"Four County Mental Health, Inc.",Independence,KS,7R02-124,7R02-70209,Private-Non-Profit Corporation,Rural Reporter,0 ,26,DR,DO,26,,$0.59 ,,0.02 ,,$41.82 ,,1.3 ,,$32.62 ,,$0.00 ,,,"$26,990 ",,"$1,495,562 ",,"45,851 ",,"35,758 ",,0 ,,"697,836 ",,No,,,,,,
"Regional Transportation Program, Inc.",Portland,ME,1069,10069,Private-Non-Profit Corporation,Reduced Reporter,"203,914 ",26,DR,DO,26,,$0.75 ,,0.03 ,,$53.73 ,,2.4 ,,$22.34 ,,$0.00 ,,,"$70,402 ",,"$2,096,113 ",,"93,816 ",,"39,012 ",,0 ,,"584,438 ",,No,,,,,,
Greater Portland Transit District,Portland,ME,1016,10016,Independent Public Agency or Authority of Transit Service,Full Reporter,"203,914 ",26,MB,DO,26,,$1.05 ,,0.25 ,,$98.48 ,,23.0 ,,$4.29 ,,$1.12 ,,,"$1,903,211 ",,"$7,762,991 ",,"1,810,825 ",,"78,830 ",,"6,935,460 ",,"929,732 ",,No,,,,,,
South Jersey Transportation Authority,Camden,NJ,2200,20200,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"248,402 ",26,MB,DO,26,,$0.17 ,,0.01 ,,$66.05 ,,5.1 ,,$13.08 ,,$0.00 ,,,"$31,072 ",,"$2,373,006 ",,"181,441 ",,"35,926 ",,0 ,,"590,636 ",,No,,,,,,
