Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,"Primary UZA
 Population",Agency VOMS,Mode,TOS,Mode VOMS,Ratios:,Fare Revenues per Unlinked Passenger Trip ,Fare Revenues per Unlinked Passenger Trip Questionable,Fare Revenues per Total Operating Expense (Recovery Ratio),Fare Revenues per Total Operating Expense (Recovery Ratio) Questionable,"Cost per
 Hour",Cost per Hour Questionable,Passengers per Hour,Passengers per Hour Questionable,Cost per Passenger,Cost per Passenger Questionable,Cost per Passenger Mile,Cost per Passenger Mile Questionable,Source Data:,Fare Revenues Earned,Fare Revenues Earned Questionable,Total Operating Expenses,Total Operating Expenses Questionable,Unlinked Passenger Trips,Unlinked Passenger Trips Questionable,Vehicle Revenue Hours,Vehicle Revenue Hours Questionable,Passenger Miles,Passenger Miles Questionable,Vehicle Revenue Miles,Vehicle Revenue Miles Questionable,Any data questionable?,,,,1,,
Farmville Area Bus,Farmville,VA,3R06-013,3R06-30165,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,14,MB,DO,10,,$0.06 ,,0.01 ,,$47.86 ,,10.1 ,,$4.76 ,,$0.00 ,,,"$8,070 ",,"$623,062 ",,"130,869 ",,"13,019 ",,0 ,,"200,441 ",,No,,,,,,
City of Fort Lauderdale,Fort Lauderdale,FL,,44929,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,502,379 ",14,FB,PT,1,,$0.00 ,,0.00 ,,$51.15 ,,17.5 ,,$2.92 ,,$10.12 ,,,$0 ,,"$177,449 ",,"60,815 ",,"3,469 ",,"17,528 ",,"9,892 ",,No,,,,,,
People for People Yakima,Yakima,WA,0R03-008,0R03-00297,Private-Non-Profit Corporation,Rural Reporter,0 ,14,CB,DO,1,,$0.00 ,,0.00 ,,$84.48 ,,7.7 ,,$11.02 ,,$0.00 ,,,$0 ,,"$232,827 ",,"21,126 ",,"2,756 ",,0 ,,"79,338 ",,No,,,,,,
City of Inglewood,Inglewood,CA,,90268,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",14,MB,DO,1,,$0.00 ,,0.00 ,,$67.98 ,,6.3 ,,$10.88 ,,$0.00 ,,,$0 ,,"$88,241 ",,"8,113 ",,"1,298 ",,0 ,,"14,845 ",,No,,,,,,
City of Albany,Albany,OR,0061,00061,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"56,997 ",13,DR,DO,9,,$1.91 ,,0.06 ,,$64.56 ,,2.0 ,,$32.16 ,,$0.00 ,,,"$33,721 ",,"$567,468 ",,"17,646 ",,"8,790 ",,0 ,,"109,715 ",,No,,,,,,
Lawrence County Port Authority,Ironton,OH,5186,50186,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"202,637 ",13,DR,PT,9,,$0.26 ,,0.01 ,,$35.85 ,,0.9 ,,$40.78 ,,$0.00 ,,,"$2,090 ",,"$331,248 ",,"8,123 ",,"9,239 ",,0 ,,"127,758 ",,No,,,,,,
City of Tracy,Tracy,CA,9197,90197,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"87,569 ",13,MB,PT,9,,$0.61 ,,0.03 ,,$100.65 ,,5.6 ,,$18.01 ,,$0.00 ,,,"$90,993 ",,"$2,707,502 ",,"150,358 ",,"26,900 ",,0 ,,"328,253 ",,No,,,,,,
Lincoln County Transportation Service District,Newport,OR,0R02-020,0R02-00310,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,MB,DO,8,,$0.47 ,,0.12 ,,$47.46 ,,11.9 ,,$3.99 ,,$0.00 ,,,"$115,899 ",,"$991,590 ",,"248,592 ",,"20,891 ",,0 ,,"279,231 ",,No,,,,,,
Gadsden Transportation Services - City of Gadsden,Gadsden,AL,4049,40049,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"64,172 ",13,DR,DO,8,,$1.33 ,,0.09 ,,$39.29 ,,2.7 ,,$14.40 ,,$0.00 ,,,"$46,450 ",,"$503,548 ",,"34,980 ",,"12,816 ",,0 ,,"204,900 ",,No,,,,,,
County of Sacramento Municipal Services Agency Department of Transportation,Sacramento,CA,9R02-109,9R02-90216,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,PT,8,,$1.68 ,,0.08 ,,$85.82 ,,4.1 ,,$21.00 ,,$0.00 ,,,"$75,189 ",,"$940,363 ",,"44,772 ",,"10,957 ",,0 ,,"128,357 ",,No,,,,,,
"Board of County Commissioners of Calvert County, Maryland",Prince Frederick,MD,3R03-005,30131,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,875 ",13,MB,DO,8,,$1.06 ,,0.12 ,,$49.51 ,,5.6 ,,$8.90 ,,$0.00 ,,,"$113,117 ",,"$949,829 ",,"106,699 ",,"19,185 ",,0 ,,"387,487 ",,No,,,,,,
Milford Transit District,Milford,CT,1107,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",13,DR,DO,7,,$3.64 ,,0.21 ,,$50.13 ,,2.9 ,,$17.57 ,,$3.31 ,,,"$172,660 ",,"$833,785 ",,"47,460 ",,"16,632 ",,"251,715 ",,"231,698 ",,No,,,,,,
Kingsport Area Transit System,Kingsport,TN,4080,40080,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"106,571 ",13,MB,DO,7,,$0.30 ,,0.05 ,,$62.33 ,,9.7 ,,$6.46 ,,$0.00 ,,,"$46,576 ",,"$1,001,215 ",,"155,019 ",,"16,062 ",,0 ,,"213,344 ",,No,,,,,,
City of Casper,Casper,WY,8013,80013,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"64,548 ",13,DR,PT,7,,$1.23 ,,0.06 ,,$60.89 ,,2.7 ,,$22.33 ,,$0.00 ,,,"$57,101 ",,"$1,038,963 ",,"46,523 ",,"17,062 ",,0 ,,"214,740 ",,No,,,,,,
Los Angeles County Department of Public Works - East L.A.,Alhambra,CA,,90271,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,DR,PT,7,,$0.41 ,,0.02 ,,$59.28 ,,2.2 ,,$27.25 ,,$0.00 ,,,"$7,149 ",,"$477,484 ",,"17,523 ",,"8,055 ",,0 ,,"78,968 ",,No,,,,,,
Allegany County Transit,Cumberland,MD,3041,30041,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"51,899 ",13,DR,DO,7,,$0.36 ,,0.02 ,,$33.12 ,,1.9 ,,$17.61 ,,$0.00 ,,,"$6,397 ",,"$308,724 ",,"17,530 ",,"9,322 ",,0 ,,"105,076 ",,No,,,,,,
Milford Transit District,Milford,CT,1107,10107,Independent Public Agency or Authority of Transit Service,Full Reporter,"923,311 ",13,MB,DO,6,,$0.72 ,,0.16 ,,$70.74 ,,15.7 ,,$4.52 ,,$0.91 ,,,"$231,086 ",,"$1,448,346 ",,"320,763 ",,"20,473 ",,"1,594,445 ",,"300,168 ",,No,,,,,,
City of Casper,Casper,WY,8013,80013,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"64,548 ",13,MB,PT,6,,$0.42 ,,0.07 ,,$50.85 ,,7.8 ,,$6.49 ,,$0.00 ,,,"$65,166 ",,"$997,241 ",,"153,760 ",,"19,612 ",,0 ,,"236,404 ",,No,,,,,,
Los Angeles County Department of Public Works - East L.A.,Alhambra,CA,,90271,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,MB,PT,6,,$0.17 ,,0.10 ,,$48.91 ,,30.0 ,,$1.63 ,,$0.00 ,,,"$150,843 ",,"$1,451,703 ",,"891,807 ",,"29,684 ",,0 ,,"248,495 ",,No,,,,,,
Kingsport Area Transit System,Kingsport,TN,4080,40080,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"106,571 ",13,DR,DO,6,,$1.50 ,,0.05 ,,$49.30 ,,1.5 ,,$32.81 ,,$0.00 ,,,"$28,455 ",,"$622,467 ",,"18,973 ",,"12,627 ",,0 ,,"110,274 ",,No,,,,,,
Coos County Area Transit,Coos Bay,OR,0R02-006,0R02-00307,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,DR,DO,6,,$1.64 ,,0.06 ,,$42.98 ,,1.5 ,,$28.98 ,,$0.00 ,,,"$25,828 ",,"$456,745 ",,"15,762 ",,"10,627 ",,0 ,,"101,648 ",,No,,,,,,
SNTC-Laughlin,Laughlin,NV,9R04-036,9R04-91072,Private-Non-Profit Corporation,Rural Reporter,0 ,13,MB,DO,6,,$0.99 ,,0.22 ,,$87.79 ,,20.0 ,,$4.39 ,,$0.00 ,,,"$315,568 ",,"$1,405,031 ",,"319,744 ",,"16,005 ",,0 ,,"259,929 ",,No,,,,,,
Allegany County Transit,Cumberland,MD,3041,30041,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"51,899 ",13,MB,DO,6,,$0.66 ,,0.11 ,,$67.37 ,,11.3 ,,$5.96 ,,$0.00 ,,,"$159,989 ",,"$1,438,954 ",,"241,366 ",,"21,359 ",,0 ,,"220,704 ",,No,,,,,,
"Board of County Commissioners of Calvert County, Maryland",Prince Frederick,MD,3R03-005,30131,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"58,875 ",13,DR,DO,5,,$1.67 ,,0.05 ,,$47.33 ,,1.5 ,,$31.86 ,,$0.00 ,,,"$23,366 ",,"$445,100 ",,"13,971 ",,"9,405 ",,0 ,,"152,353 ",,No,,,,,,
Gadsden Transportation Services - City of Gadsden,Gadsden,AL,4049,40049,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"64,172 ",13,MB,DO,5,,$0.29 ,,0.07 ,,$26.70 ,,6.6 ,,$4.05 ,,$0.00 ,,,"$23,217 ",,"$328,724 ",,"81,083 ",,"12,313 ",,0 ,,"163,850 ",,No,,,,,,
City of El Monte Transportation Division,El Monte,CA,,90265,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,MB,PT,5,,$0.35 ,,0.15 ,,$55.83 ,,24.1 ,,$2.31 ,,$0.00 ,,,"$183,096 ",,"$1,212,491 ",,"523,899 ",,"21,717 ",,0 ,,"226,785 ",,No,,,,,,
City of El Monte Transportation Division,El Monte,CA,,90265,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,DR,PT,5,,$0.57 ,,0.01 ,,$103.36 ,,2.4 ,,$42.44 ,,$0.00 ,,,"$10,917 ",,"$819,856 ",,"19,316 ",,"7,932 ",,0 ,,"75,371 ",,No,,,,,,
SNTC-Laughlin,Laughlin,NV,9R04-036,9R04-91072,Private-Non-Profit Corporation,Rural Reporter,0 ,13,DR,DO,5,,$0.00 ,,0.00 ,,$128.36 ,,2.6 ,,$49.37 ,,$0.00 ,,,$0 ,,"$660,390 ",,"13,376 ",,"5,145 ",,0 ,,"83,960 ",,No,,,,,,
Lincoln County Transportation Service District,Newport,OR,0R02-020,0R02-00310,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,DR,DO,4,,$1.01 ,,0.13 ,,$69.33 ,,9.0 ,,$7.67 ,,$0.00 ,,,"$62,732 ",,"$478,210 ",,"62,362 ",,"6,898 ",,0 ,,"164,272 ",,No,,,,,,
City of Albany,Albany,OR,0061,00061,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"56,997 ",13,MB,DO,4,,$0.30 ,,0.05 ,,$116.24 ,,17.4 ,,$6.69 ,,$0.00 ,,,"$55,432 ",,"$1,226,287 ",,"183,264 ",,"10,550 ",,0 ,,"184,569 ",,No,,,,,,
County of Sacramento Municipal Services Agency Department of Transportation,Sacramento,CA,9R02-109,9R02-90216,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,CB,PT,4,,$2.39 ,,0.18 ,,$85.82 ,,6.5 ,,$13.28 ,,$0.00 ,,,"$138,666 ",,"$770,029 ",,"58,002 ",,"8,973 ",,0 ,,"271,306 ",,No,,,,,,
Lawrence County Port Authority,Ironton,OH,5186,50186,Independent Public Agency or Authority of Transit Service,Reduced Reporter,"202,637 ",13,MB,PT,4,,$0.25 ,,0.01 ,,$79.43 ,,1.9 ,,$41.13 ,,$0.00 ,,,"$1,394 ",,"$226,618 ",,"5,667 ",,"2,934 ",,0 ,,"58,272 ",,No,,,,,,
Coos County Area Transit,Coos Bay,OR,0R02-006,0R02-00307,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,CB,DO,4,,$1.48 ,,0.07 ,,$42.42 ,,2.0 ,,$21.28 ,,$0.00 ,,,"$9,178 ",,"$131,679 ",,"6,188 ",,"3,104 ",,0 ,,"52,747 ",,No,,,,,,
City of Tracy,Tracy,CA,9197,90197,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"87,569 ",13,DR,PT,4,,$1.34 ,,0.04 ,,$57.70 ,,1.8 ,,$32.15 ,,$0.00 ,,,"$22,920 ",,"$550,588 ",,"17,126 ",,"9,543 ",,0 ,,"69,675 ",,No,,,,,,
Coos County Area Transit,Coos Bay,OR,0R02-006,0R02-00307,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,MB,DO,3,,$1.09 ,,0.14 ,,$51.89 ,,6.6 ,,$7.89 ,,$0.00 ,,,"$25,997 ",,"$188,115 ",,"23,835 ",,"3,625 ",,0 ,,"62,180 ",,No,,,,,,
Lorain County Transit,Elyria,OH,5095,50095,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"180,956 ",13,MB,PT,2,,$2.56 ,,0.13 ,,$76.69 ,,3.8 ,,$20.39 ,,$0.00 ,,,"$61,482 ",,"$490,336 ",,"24,048 ",,"6,394 ",,0 ,,"91,382 ",,No,,,,,,
City of Jacksonville,Jacksonville,NC,4166,40166,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"105,419 ",13,DR,PT,2,,$2.46 ,,0.19 ,,$43.46 ,,3.4 ,,$12.87 ,,$0.00 ,,,"$11,165 ",,"$58,365 ",,"4,534 ",,"1,343 ",,0 ,,"19,200 ",,No,,,,,,
City of El Monte Transportation Division,El Monte,CA,,90265,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,MB,DO,2,,$0.16 ,,0.01 ,,$179.84 ,,11.8 ,,$15.24 ,,$0.00 ,,,"$7,611 ",,"$736,274 ",,"48,324 ",,"4,094 ",,0 ,,"38,049 ",,No,,,,,,
SNTC-Laughlin,Laughlin,NV,9R04-036,9R04-91072,Private-Non-Profit Corporation,Rural Reporter,0 ,13,CB,DO,2,,$4.26 ,,0.05 ,,$133.61 ,,1.5 ,,$88.13 ,,$0.00 ,,,"$17,740 ",,"$366,637 ",,"4,160 ",,"2,744 ",,0 ,,"66,465 ",,No,,,,,,
City of Calabasas,Calabasas,CA,,90257,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,DR,PT,2,,$2.50 ,,0.04 ,,$53.36 ,,0.8 ,,$64.78 ,,$0.00 ,,,"$4,730 ",,"$122,560 ",,"1,892 ",,"2,297 ",,0 ,,"14,574 ",,No,,,,,,
City of Danville/Danville Mass Transit,Danville,IL,5174,50174,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"50,996 ",13,DR,PT,2,,$2.09 ,,0.17 ,,$37.48 ,,3.1 ,,$12.07 ,,$0.00 ,,,"$20,848 ",,"$120,585 ",,"9,990 ",,"3,217 ",,0 ,,"46,837 ",,No,,,,,,
Nye County Senior Nutrition,Tonopah,NV,9R04-010,9R04-91029,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$0.00 ,,0.00 ,,$27.85 ,,1.7 ,,$16.26 ,,$0.00 ,,,$0 ,,"$140,575 ",,"8,648 ",,"5,048 ",,0 ,,"135,211 ",,No,,,,,,
Harrison County Rural Transit,Cadiz,OH,5R05-055,5R05-50462,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$3.93 ,,0.12 ,,$37.53 ,,1.1 ,,$32.85 ,,$0.00 ,,,"$70,194 ",,"$587,083 ",,"17,869 ",,"15,643 ",,0 ,,"345,281 ",,No,,,,,,
St. Clair County Commission,Ashville,AL,4R01-025,4R01-41076,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$1.69 ,,0.11 ,,$59.91 ,,3.8 ,,$15.73 ,,$0.00 ,,,"$62,920 ",,"$585,958 ",,"37,260 ",,"9,780 ",,0 ,,"215,397 ",,No,,,,,,
Carroll County Transit,Ashland,OH,5R05-045,5R05-50255,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$1.83 ,,0.08 ,,$61.92 ,,2.6 ,,$23.89 ,,$0.00 ,,,"$52,241 ",,"$683,323 ",,"28,608 ",,"11,036 ",,0 ,,"343,682 ",,No,,,,,,
Navajo Nation,Window Rock,AZ,9T05,90005,Tribe,Reduced Reporter,0 ,13,CB,DO,13,,$0.89 ,,0.06 ,,$130.24 ,,8.3 ,,$15.76 ,,$0.00 ,,,"$133,587 ",,"$2,354,732 ",,"149,429 ",,"18,080 ",,0 ,,"637,114 ",,No,,,,,,
Geauga County Transit,Chardon,OH,5R05-052,5R05-50326,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$2.41 ,,0.07 ,,$62.91 ,,1.9 ,,$32.71 ,,$0.00 ,,,"$103,307 ",,"$1,401,915 ",,"42,859 ",,"22,286 ",,0 ,,"486,833 ",,No,,,,,,
Bay Area Rural Transit Commission,Ashland,WI,5R06-008,5R06-50401,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,MB,DO,13,,$1.10 ,,0.10 ,,$43.51 ,,4.0 ,,$10.97 ,,$0.00 ,,,"$154,420 ",,"$1,539,535 ",,"140,341 ",,"35,383 ",,0 ,,"678,212 ",,No,,,,,,
"Calhoun County Senior Citizens Association, Inc.",Blountstown,FL,4R02-012,4R02-41091,Private-Non-Profit Corporation,Rural Reporter,0 ,13,DR,DO,13,,$0.51 ,,0.01 ,,$55.24 ,,1.2 ,,$47.21 ,,$0.00 ,,,"$6,363 ",,"$585,498 ",,"12,401 ",,"10,600 ",,0 ,,"235,770 ",,No,,,,,,
Klickitat County Senior Services,Goldendale,WA,0R03-015,0R03-00299,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$2.04 ,,0.04 ,,$48.10 ,,0.9 ,,$54.80 ,,$0.00 ,,,"$32,144 ",,"$863,871 ",,"15,764 ",,"17,959 ",,0 ,,"429,882 ",,No,,,,,,
Senior Services Incorporated of Chester County,Chester,SC,4R07-016,4R07-41146,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$1.19 ,,0.05 ,,$35.54 ,,1.4 ,,$25.01 ,,$0.00 ,,,"$34,444 ",,"$723,106 ",,"28,917 ",,"20,344 ",,0 ,,"371,026 ",,No,,,,,,
Rehabilitation Enterprises of North Eastern Wyoming (RENEW),Sheridan,WY,8R05-045,8R05-80293,Private-Non-Profit Corporation,Rural Reporter,0 ,13,DR,DO,13,,$1.87 ,,0.23 ,,$27.64 ,W,3.4 ,W,$8.18 ,,$0.00 ,,,"$36,710 ",,"$160,860 ",,"19,655 ",,"5,820 ",W,0 ,,"41,634 ",,Yes,,,,,,
Wayne County Transit,Jesup,GA,4R03-074,4R03-41142,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,13,,$1.00 ,,0.10 ,,$26.72 ,,2.8 ,,$9.59 ,,$0.00 ,,,"$42,460 ",,"$405,896 ",,"42,345 ",,"15,188 ",,0 ,,"320,383 ",,No,,,,,,
Connecticut Department of Transportation -CTTRANSIT New Britain ,Berlin,CT,1130,10130,Private Provider Reporting on Behalf of a Public Entity,Full Reporter,"924,859 ",13,MB,PT,13,,$0.77 ,,0.11 ,,$78.74 ,,11.1 ,,$7.11 ,,$1.21 ,,,"$526,352 ",,"$4,837,084 ",,"680,443 ",,"61,430 ",,"4,011,789 ",,"799,469 ",,No,,,,,,
"United Community Action Committee, Inc.",Ashland,MS,4R05-016,4R05-40916,Private-Non-Profit Corporation,Rural Reporter,0 ,13,DR,DO,13,,$0.10 ,,0.01 ,,$27.46 ,,3.8 ,,$7.26 ,,$0.00 ,,,"$6,503 ",,"$483,983 ",,"66,706 ",,"17,626 ",,0 ,,"311,708 ",,No,,,,,,
Grand Portage Reservation Tribal Council,Grand Portage,MN,5T01,55222,Tribe,Reduced Reporter,0 ,13,DR,DO,13,,$0.00 ,,0.00 ,,$33.77 ,,0.4 ,,$90.45 ,,$0.00 ,,,$0 ,,"$197,277 ",,"2,181 ",,"5,842 ",,0 ,,"188,403 ",,No,,,,,,
DeSoto County Board of County Commissioners,Sebring,FL,4R02-039,4R02-41194,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,PT,12,,$1.46 ,,0.03 ,,$44.60 ,,0.9 ,,$49.33 ,,$0.00 ,,,"$11,878 ",,"$402,504 ",,"8,159 ",,"9,024 ",,0 ,,"134,113 ",,No,,,,,,
Polk County Transportation Authority,Columbus,NC,4R06-038,4R06-40934,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,12,,$0.67 ,,0.04 ,,$33.76 ,,2.0 ,,$16.67 ,,$0.00 ,,,"$26,129 ",,"$649,939 ",,"38,999 ",,"19,250 ",,0 ,,"360,757 ",,No,,,,,,
Annapolis Department of Transportation,Annapolis,MD,3040,30040,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,203,663 ",13,MB,DO,12,,$1.88 ,,0.16 ,,$87.59 ,,7.2 ,,$12.09 ,,$0.00 ,,,"$716,655 ",,"$4,610,753 ",,"381,276 ",,"52,642 ",,0 ,,"572,379 ",,No,,,,,,
Lorain County Transit,Elyria,OH,5095,50095,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"180,956 ",13,DR,PT,11,,$1.27 ,,0.02 ,,$75.34 ,,1.1 ,,$66.91 ,,$0.00 ,,,"$29,389 ",,"$1,552,729 ",,"23,206 ",,"20,610 ",,0 ,,"278,593 ",,No,,,,,,
City of Oneonta,Oneonta,NY,2R02-053,2R02-20960,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,MB,DO,11,,$0.37 ,,0.15 ,,$57.21 ,,23.3 ,,$2.46 ,,$0.00 ,,,"$255,777 ",,"$1,689,690 ",,"688,180 ",,"29,534 ",,0 ,,"403,301 ",,No,,,,,,
City of Calabasas,Calabasas,CA,,90257,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,MB,PT,11,,$0.26 ,,0.06 ,,$51.42 ,,11.0 ,,$4.67 ,,$0.00 ,,,"$29,676 ",,"$528,023 ",,"113,157 ",,"10,268 ",,0 ,,"140,038 ",,No,,,,,,
City of Danville/Danville Mass Transit,Danville,IL,5174,50174,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"50,996 ",13,MB,DO,11,,$0.49 ,,0.12 ,,$92.26 ,,23.0 ,,$4.02 ,,$0.00 ,,,"$312,806 ",,"$2,552,390 ",,"635,084 ",,"27,665 ",,0 ,,"605,231 ",,No,,,,,,
City of Jacksonville,Jacksonville,NC,4166,40166,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"105,419 ",13,MB,PT,11,,$0.71 ,,0.10 ,,$44.53 ,,6.1 ,,$7.29 ,,$0.00 ,,,"$94,740 ",,"$969,757 ",,"133,086 ",,"21,776 ",,0 ,,"344,451 ",,No,,,,,,
Annapolis Department of Transportation,Annapolis,MD,3040,30040,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"2,203,663 ",13,DR,DO,1,,$2.43 ,,0.03 ,,$42.25 ,,0.6 ,,$71.29 ,,$0.00 ,,,"$8,921 ",,"$262,222 ",,"3,678 ",,"6,206 ",,0 ,,"27,879 ",,No,,,,,,
DeSoto County Board of County Commissioners,Sebring,FL,4R02-039,4R02-41194,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,MB,DO,1,,$0.45 ,,0.07 ,,$28.32 ,,4.2 ,,$6.68 ,,$0.00 ,,,"$6,476 ",,"$96,558 ",,"14,465 ",,"3,410 ",,0 ,,"34,100 ",,No,,,,,,
Lincoln County Transportation Service District,Newport,OR,0R02-020,0R02-00310,Independent Public Agency or Authority of Transit Service,Rural Reporter,0 ,13,CB,DO,1,,$4.86 ,,0.10 ,,$89.16 ,,1.9 ,,$47.50 ,,$0.00 ,,,"$30,791 ",,"$301,018 ",,"6,337 ",,"3,376 ",,0 ,,"90,838 ",,No,,,,,,
City of Oneonta,Oneonta,NY,2R02-053,2R02-20960,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,DR,DO,1,,$0.37 ,,0.03 ,,$17.71 ,,1.2 ,,$14.41 ,,$0.00 ,,,"$1,390 ",,"$53,885 ",,"3,739 ",,"3,042 ",,0 ,,"11,042 ",,No,,,,,,
County of Sacramento Municipal Services Agency Department of Transportation,Sacramento,CA,9R02-109,9R02-90216,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,MB,PT,1,,$1.50 ,,0.03 ,,$85.78 ,,1.9 ,,$44.35 ,,$0.00 ,,,"$6,676 ",,"$197,037 ",,"4,443 ",,"2,297 ",,0 ,,"74,365 ",,No,,,,,,
City of Oneonta,Oneonta,NY,2R02-053,2R02-20960,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,CB,DO,1,,$0.37 ,,0.02 ,,$65.57 ,,4.1 ,,$16.06 ,,$0.00 ,,,$381 ,,"$16,459 ",,"1,025 ",,251 ,,0 ,,"4,126 ",,No,,,,,,
Polk County Transportation Authority,Columbus,NC,4R06-038,4R06-40934,"City, County or Local Government Unit or Department of Transportation",Rural Reporter,0 ,13,MB,DO,1,,$0.59 ,,0.00 ,,$47.73 ,,0.3 ,,$170.19 ,,$0.00 ,,,$267 ,,"$76,415 ",,449 ,,"1,601 ",,0 ,,"20,320 ",,No,,,,,,
City of El Monte Transportation Division,El Monte,CA,,90265,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",13,DR,DO,1,,$0.00 ,,0.00 ,,$137.52 ,,6.2 ,,$22.24 ,,$0.00 ,,,$0 ,,"$81,961 ",,"3,685 ",,596 ,,0 ,,"6,196 ",,No,,,,,,
City of Glendora,Glendora,CA,,90266,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"12,150,996 ",12,DR,PT,9,,$0.78 ,,0.04 ,,$49.54 ,,2.6 ,,$18.77 ,,$0.00 ,,,"$21,605 ",,"$520,264 ",,"27,715 ",,"10,502 ",,0 ,,"99,573 ",,No,,,,,,
City of Porterville,Porterville,CA,9198,90198,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"70,272 ",12,MB,PT,9,,$0.85 ,,0.16 ,,$65.18 ,,12.4 ,,$5.27 ,,$0.00 ,,,"$524,987 ",,"$3,270,987 ",,"620,420 ",,"50,183 ",,0 ,,"701,880 ",,No,,,,,,
Springfield City Area Transit,Springfield,OH,5020,50020,"City, County or Local Government Unit or Department of Transportation",Reduced Reporter,"85,256 ",12,MB,PT,9,,$0.80 ,,0.09 ,,$95.82 ,,10.4 ,,$9.18 ,,$0.00 ,,,"$142,938 ",,"$1,647,549 ",,"179,406 ",,"17,194 ",,0 ,,"224,771 ",,No,,,,,,
Southern Indiana Transit System,Corydon,IN,5R02-031,5R02-50347,Private-Non-Profit Corporation,Rural Reporter,0 ,12,DR,DO,8,,$1.62 ,,0.06 ,,$62.35 ,,2.1 ,,$29.15 ,,$0.00 ,,,"$30,035 ",,"$542,157 ",,"18,596 ",,"8,695 ",,0 ,,"213,842 ",,No,,,,,,
